SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50102101601,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,19,7,10,24,30,33,11,0,0,125
50102101602,0,0,4,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,7,12,49,39,39,55,15,0,0,219
50102101603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,14,15,12,6,0,0,69
50102101604,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,12,5,10,15,32,27,0,0,0,103
50102101605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,7,4,11,21,23,3,0,0,79
50102101606,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,7,15,16,21,16,11,0,0,91
50102101607,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,18,37,46,51,36,8,4,0,207
50102101608,0,0,0,0,0,3,0,0,0,11,0,0,3,3,3,3,0,0,0,15,24,25,41,82,94,74,47,10,0,392
50102101609,0,0,5,0,0,7,0,0,0,8,3,0,0,0,0,3,0,0,0,5,16,16,24,22,32,36,12,0,0,152
50102101610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101611,0,0,0,0,0,0,0,0,0,5,3,8,0,8,3,0,0,0,0,19,23,16,31,58,58,48,12,0,0,246
50102101612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,6,23,24,5,0,0,71
50102125101,0,0,6,6,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,5,24,35,89,104,44,34,6,0,0,342
50102125102,0,0,14,4,0,3,0,0,0,29,0,0,5,3,8,3,0,0,0,26,27,73,157,131,74,48,11,0,0,511
50102125103,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,23,9,15,37,43,17,7,0,0,148
50102125104,3,4,9,3,3,3,0,0,0,32,5,0,5,5,7,0,0,0,0,21,44,57,150,200,98,51,8,0,0,608
50102125105,0,0,0,3,6,0,0,0,0,14,5,0,5,0,0,0,0,0,0,8,46,11,35,67,96,49,10,0,0,321
50102125106,0,3,0,4,4,0,0,0,0,8,0,3,0,0,0,3,0,0,0,7,22,24,37,36,65,36,3,0,0,228
50102125107,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,5,0,0,0,13,21,8,18,36,74,50,3,3,0,214
50102125108,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,9,23,40,44,23,4,0,0,157
50102125109,4,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,16,33,56,34,29,13,0,0,185
50102125110,0,4,3,8,0,0,0,0,0,15,0,0,0,6,4,0,0,0,0,11,21,29,66,77,57,41,10,0,0,293
50102125111,0,0,0,0,3,0,0,0,0,11,0,0,0,8,0,0,0,0,0,10,16,10,15,35,65,41,3,0,0,180
50102125112,0,0,6,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,17,20,46,79,69,24,4,0,0,268
50102125113,0,0,5,0,4,3,0,0,0,14,0,0,5,0,0,0,0,0,0,8,26,20,46,41,84,63,5,0,0,289
50102125114,0,5,4,3,8,3,0,0,0,17,0,0,0,7,0,0,0,0,0,18,26,32,82,94,81,49,7,0,0,373
50102125115,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,20,15,48,42,48,29,6,0,0,215
50102125116,0,0,3,3,4,0,0,0,0,13,0,0,0,3,3,0,0,0,0,12,18,21,57,91,76,33,9,0,0,309
50102125117,0,0,0,0,5,0,0,0,0,4,0,4,0,0,8,0,0,0,0,12,31,20,10,39,115,58,8,0,0,273
50102125201,0,0,0,4,3,5,0,0,0,16,0,0,0,0,4,0,0,0,0,8,19,8,14,37,40,26,3,0,0,158
50102125202,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,15,10,11,27,42,27,7,0,0,142
50102125203,0,0,0,0,3,0,0,0,0,8,0,0,0,7,0,8,0,0,0,12,39,25,32,82,117,87,32,0,0,415
50102125204,0,0,0,0,5,4,0,0,0,21,0,5,5,0,0,0,0,0,0,13,26,24,31,43,84,72,18,5,0,309
50102125205,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,15,12,11,27,52,40,9,0,0,178
50102125206,0,0,5,0,3,5,0,0,0,12,0,0,0,0,3,0,0,0,0,6,13,9,17,9,36,36,14,0,0,137
50102125207,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,7,15,25,46,32,7,0,0,151
50102125208,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,8,16,22,29,3,0,0,92
50102125301,0,0,0,4,4,6,0,0,0,11,0,0,3,3,4,0,0,0,0,11,12,12,78,70,71,70,32,3,0,355
50102125302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,14,24,35,46,50,15,0,0,193
50102125303,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,9,10,36,30,31,27,7,0,0,146
50102125304,0,0,4,0,3,3,0,0,0,7,6,0,0,0,0,4,0,0,0,4,30,7,25,55,101,74,18,0,0,314
50102125305,0,0,0,0,6,0,0,0,0,10,0,0,3,3,0,0,0,0,0,11,6,16,40,38,35,17,6,0,0,152
50102125306,0,0,0,0,3,0,0,0,0,14,0,0,4,4,4,3,0,0,0,18,21,23,80,70,76,60,8,4,0,337
50102125307,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,30,45,35,30,14,0,0,178
50102125308,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,18,20,42,43,51,40,19,0,0,229
50102125309,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,17,29,36,38,50,29,18,0,0,210
50102125310,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,11,8,23,22,33,34,12,0,0,145
50102125311,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,22,20,46,43,54,34,12,0,0,234
50102125312,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,11,22,37,31,33,31,13,4,0,184
50102125313,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,22,10,32,56,51,38,14,3,0,224
50102125314,0,0,4,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,8,9,12,38,44,57,47,14,0,0,223
50102125315,0,0,0,0,0,4,3,0,0,15,0,0,5,4,0,4,0,0,0,14,16,30,75,59,60,55,14,4,0,313
50102125316,0,0,0,0,6,6,0,0,0,7,0,0,0,6,6,0,0,0,0,12,25,10,35,57,80,54,23,0,4,284
50102125317,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,8,9,21,31,38,23,8,0,0,135
50102125318,0,0,7,0,3,0,3,0,0,15,0,0,0,0,0,4,0,0,0,4,22,4,35,50,70,68,21,0,0,278
50102125319,0,0,3,5,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,8,27,81,40,41,43,5,0,0,242
50102125320,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,23,34,37,48,44,25,0,0,214
50102125321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,42,30,31,56,25,0,0,198
50102125322,0,5,6,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,12,19,40,38,47,36,17,4,0,208
50102125323,0,3,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6,13,12,23,32,45,28,7,0,0,157
50102125324,0,0,0,3,0,3,0,0,0,5,0,0,4,4,0,4,0,0,0,10,18,14,45,36,42,29,8,0,0,186
50102125325,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,13,7,4,14,32,36,10,3,0,127
50102125326,0,0,0,0,0,0,0,0,0,9,0,0,7,3,0,0,0,0,0,8,21,23,38,68,66,37,9,0,0,260
50102125327,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,14,8,20,19,43,39,24,0,0,167
50102125328,0,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,6,9,14,44,36,48,32,15,0,0,197
50102125401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,26,28,32,24,13,4,0,0,134
50102125402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,15,14,29,52,45,19,4,0,0,176
50102125403,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,3,23,32,28,18,14,8,0,0,133
50102125404,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,11,19,13,30,19,3,0,0,95
50102125405,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,7,6,23,26,25,37,30,7,0,0,152
50102125406,0,0,0,0,3,4,0,0,0,9,0,0,3,5,0,0,0,0,0,7,9,19,31,24,38,26,7,0,0,152
50102125407,0,0,4,4,3,0,0,0,0,13,0,0,3,5,0,0,0,0,0,12,18,19,39,56,50,48,16,0,0,244
50102125408,0,0,9,0,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,6,19,21,51,63,51,34,9,0,0,254
50102125409,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,10,31,27,24,24,4,0,0,129
50102125410,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,9,13,20,25,37,19,10,0,0,132
50102125411,0,0,0,4,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,14,16,36,28,32,26,0,0,0,149
50102125412,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,7,8,20,44,24,34,20,10,0,0,163
50102125413,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,9,14,26,23,27,3,0,0,110
50103101701,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,11,18,13,44,51,32,19,11,0,209
50103101702,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,13,25,34,32,33,42,13,3,0,194
50103101703,0,4,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,10,15,30,67,82,79,27,5,0,331
50103101704,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,11,8,29,52,52,54,28,14,0,233
50103101705,0,0,0,4,5,0,0,0,0,8,0,0,3,0,0,4,4,0,0,12,4,5,10,36,46,49,15,11,0,174
50103101706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,4,12,15,28,26,31,4,0,0,129
50103101707,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,5,0,5,19,28,44,42,21,3,3,176
50103101708,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,10,19,26,22,35,14,6,0,144
50103101709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,28,27,37,10,0,0,136
50103101710,0,0,0,0,5,0,3,0,0,11,0,0,0,0,0,9,0,0,0,8,17,12,19,28,54,47,21,0,0,197
50103101711,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,13,11,5,10,25,55,52,16,0,0,179
50103101712,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,0,6,15,15,21,3,0,0,73
50103101713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,12,9,16,38,7,0,0,104
50103101714,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,14,22,27,28,15,4,0,120
50103101715,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,7,14,14,29,25,8,3,0,112
50103101716,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,7,6,20,27,40,32,11,3,0,146
50103101717,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,7,4,44,44,40,27,11,3,0,182
50103101718,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,10,15,28,23,11,3,0,99
50103101719,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,8,10,20,22,26,39,19,6,0,145
50103101801,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,11,15,31,29,28,4,0,0,136
50103101802,0,0,0,0,4,0,3,0,0,4,0,0,0,0,3,0,0,0,0,11,10,4,13,35,62,36,21,0,0,189
50103101803,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,17,6,13,32,24,24,5,0,0,117
50103101804,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,8,11,5,5,21,11,21,0,0,0,87
50103101805,0,0,4,0,4,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,12,12,33,60,49,41,13,10,0,229
50103101806,0,0,4,6,6,5,0,0,0,16,4,0,0,6,3,5,0,0,0,15,20,15,33,54,77,74,19,0,0,297
50103101807,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,7,19,25,34,38,18,0,0,138
50103101808,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,10,15,19,20,44,44,21,7,0,169
50103101809,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,11,9,8,9,29,38,48,23,8,0,173
50103101810,0,0,0,0,3,4,0,0,0,9,0,0,3,0,0,0,0,0,0,3,6,8,16,17,28,25,11,0,0,108
50103101811,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,7,15,32,36,47,38,4,0,176
50103101812,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,3,10,25,43,52,55,22,7,0,212
50103101813,0,0,5,0,0,0,0,0,0,7,0,0,3,5,0,0,0,0,0,12,11,12,57,50,56,37,7,0,0,223
50103101814,0,0,0,4,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,12,9,17,28,36,14,8,0,0,126
50103101816,0,0,0,0,3,0,0,0,0,9,0,0,0,0,7,0,0,0,0,12,10,15,38,26,35,38,16,0,0,179
50103101817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,9,10,0,0,0,29
50103101818,0,0,0,4,0,6,3,0,0,13,0,0,0,4,3,0,0,0,0,10,3,6,25,33,38,55,25,0,0,193
50103101901,0,0,4,5,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,11,27,29,43,43,41,10,0,0,204
50103101902,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,19,23,22,21,21,8,0,0,121
50103101903,0,0,0,0,0,5,0,0,0,10,0,0,5,0,0,0,0,0,0,5,19,19,53,40,32,33,7,0,0,204
50103101904,0,5,5,0,5,3,0,0,0,20,0,0,5,0,0,3,0,0,0,10,5,17,25,14,22,44,14,0,0,147
50103101905,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,12,5,11,32,41,43,52,15,4,0,198
50103101906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,8,8,22,12,0,0,66
50103101907,0,0,3,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,12,14,34,22,32,24,9,3,0,152
50103101908,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,8,0,0,0,12,8,10,16,40,38,72,44,3,0,226
50103101909,5,0,0,0,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,13,17,7,16,36,44,63,20,0,0,203
50103101910,0,0,0,0,0,5,0,0,0,8,5,0,0,3,0,3,0,0,0,14,14,10,23,34,49,54,11,8,0,199
50103101911,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,4,11,3,17,31,32,35,9,0,0,138
50103101912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,10,19,18,18,14,12,0,0,84
50103101913,6,4,0,0,0,0,0,0,0,3,0,6,0,3,4,3,3,0,0,16,10,19,34,32,32,37,12,0,0,176
50103101914,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,22,15,51,41,52,31,11,7,0,234
50103101915,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,5,8,32,19,16,21,3,0,0,96
50103101916,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,5,11,18,11,8,11,6,3,0,79
50103102001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,5,15,20,33,42,10,0,0,119
50103102002,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,3,4,13,14,25,35,13,4,0,99
50103102003,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,12,31,30,37,19,4,0,152
50103102004,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,4,9,4,17,28,69,64,29,15,0,241
50103102005,0,0,0,0,4,4,0,0,0,9,0,0,4,3,0,0,0,3,0,27,23,18,45,46,66,60,34,9,0,301
50103102006,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,22,5,19,20,49,45,27,4,0,194
50103102007,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,12,8,0,17,19,21,31,8,0,0,105
50103102008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,20,29,20,25,20,0,0,124
50103102009,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,8,14,3,21,46,54,61,14,4,0,217
50103102010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,9,3,20,50,52,76,54,10,0,285
50103102011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,6,5,28,16,8,0,0,85
50103102012,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,9,9,6,9,18,29,31,18,3,0,130
50103102013,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,7,3,47,26,32,31,13,5,0,166
50103102014,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,10,15,33,44,48,40,16,0,0,211
50201102101,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,14,5,14,19,34,56,50,12,0,0,202
50201102102,0,0,0,0,0,3,0,0,0,10,0,0,0,0,6,3,0,0,0,12,7,16,19,39,44,53,17,3,0,203
50201102103,5,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,14,9,26,30,42,42,7,0,0,163
50201102104,6,0,9,3,7,0,0,0,0,18,0,4,5,3,0,0,0,0,0,19,31,17,71,80,84,47,19,0,0,344
50201102105,0,0,4,0,0,3,0,0,0,13,0,4,0,4,0,0,0,0,0,10,15,28,51,53,73,46,3,0,0,259
50201102106,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,4,0,0,8,14,10,33,40,50,35,9,0,0,189
50201102107,0,0,4,4,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,8,15,14,8,28,42,19,0,0,0,128
50201102108,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,14,12,25,43,39,25,3,0,0,164
50201102109,0,0,0,0,4,0,4,0,0,13,0,3,3,0,0,0,0,0,0,5,34,29,57,58,88,93,25,0,0,385
50201102110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50201102111,4,5,0,6,4,0,0,0,0,11,0,0,5,3,0,0,0,0,0,7,15,14,46,60,33,33,6,0,0,198
50201102112,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,4,8,22,43,27,16,0,0,132
50201102113,0,0,0,0,3,5,4,0,0,9,0,0,0,3,6,0,0,0,0,15,29,22,67,85,91,55,11,3,0,359
50201102114,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,11,12,15,28,38,18,11,0,0,134
50201102115,0,0,0,3,0,0,5,0,0,3,0,0,4,0,4,0,0,0,0,8,11,13,28,49,43,49,15,0,0,210
50201102116,0,0,0,0,3,6,0,0,0,10,0,0,0,6,0,0,0,0,0,13,23,13,51,91,74,47,11,0,0,318
50201102117,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,7,17,9,25,9,0,0,74
50201102201,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,15,13,23,26,36,18,0,0,137
50201102202,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,8,9,24,20,5,3,0,86
50201102203,0,0,0,0,5,0,0,0,0,0,4,0,3,3,3,0,0,0,0,13,9,11,25,17,32,34,6,0,0,133
50201102204,0,6,7,0,7,3,0,0,0,21,0,0,0,6,3,3,0,0,0,18,35,45,79,120,120,76,15,0,0,481
50201102205,0,0,4,6,0,0,0,0,0,13,0,0,0,3,6,3,0,0,0,18,19,21,37,56,71,71,35,7,0,317
50201102206,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,16,13,23,30,49,30,4,0,0,160
50201102207,0,0,0,0,3,0,0,0,0,5,3,0,0,4,3,5,0,0,0,12,7,17,30,32,33,32,9,0,0,161
50201102208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,14,12,17,12,41,27,8,0,0,127
50201102209,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,6,8,13,27,21,31,39,14,0,0,160
50201102210,0,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,9,17,48,43,43,40,12,8,0,220
50201102211,4,3,3,0,4,0,3,0,0,15,0,0,0,4,3,0,0,0,0,11,27,23,41,78,64,46,12,0,0,290
50201102212,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,17,23,29,49,44,12,0,0,204
50201102213,0,3,0,0,0,0,0,0,0,11,5,3,3,4,0,0,0,0,0,13,11,19,42,41,48,35,11,0,0,220
50201102214,4,0,4,0,4,4,6,0,0,17,0,0,4,0,0,0,0,0,0,7,25,17,29,29,63,85,35,0,0,280
50201102215,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,13,44,20,45,33,0,0,0,169
50201102216,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,5,0,0,3,5,3,19,19,25,30,16,0,0,111
50201102217,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,10,4,7,17,17,23,32,11,0,0,108
50201102218,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,11,17,41,28,30,36,12,4,0,173
50201102219,0,4,3,0,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,9,27,31,34,50,64,71,15,0,0,285
50201102220,0,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,4,11,31,45,28,35,0,0,0,158
50201102301,5,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,6,21,34,37,27,34,6,0,0,168
50201102302,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,19,16,13,13,4,0,0,81
50201102303,0,0,3,0,0,4,0,0,0,11,0,0,0,0,5,5,0,0,0,9,25,17,10,23,33,39,8,0,0,157
50201102304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,5,5,13,21,33,17,5,0,0,105
50201102306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,19,36,44,29,43,6,0,0,182
50201102307,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,11,4,13,19,19,38,30,5,0,0,126
50201102308,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,9,9,13,41,41,45,30,6,0,0,192
50201102309,0,0,0,0,3,5,0,0,0,14,0,6,0,0,5,3,0,0,0,13,16,29,34,40,66,85,13,0,0,280
50201102310,3,0,0,0,3,7,0,0,0,13,0,0,0,3,0,0,0,0,0,5,17,22,25,31,46,50,11,0,0,197
50201102311,0,3,5,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,10,10,27,46,43,32,43,14,0,0,215
50201102312,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,7,17,18,11,28,21,9,0,0,108
50201102314,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,23,25,21,24,33,4,0,0,128
50201102315,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,6,19,21,18,23,12,0,0,0,107
50201102316,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,9,16,9,16,15,3,4,0,78
50201102317,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,13,13,16,38,32,41,24,10,0,0,186
50201102318,0,3,3,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,4,13,17,32,39,37,50,10,0,0,203
50201102319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,7,22,38,22,42,39,11,0,0,181
50201102320,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,9,34,31,42,39,9,0,0,177
50201102321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50201102322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
50201102323,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,28,21,17,17,4,0,0,100
50201102324,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,0,20,16,28,20,8,0,0,105
50201102325,4,0,0,0,0,0,0,0,0,7,0,4,5,5,4,0,0,0,0,17,17,19,42,54,54,38,11,0,0,237
50201102326,0,0,0,0,0,6,0,0,0,5,0,0,7,0,0,0,0,0,0,9,7,11,32,40,29,21,9,0,0,138
50201102401,0,0,0,0,4,6,0,0,0,12,0,0,0,0,7,0,0,5,0,9,16,16,16,27,51,81,21,13,0,238
50201102402,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,12,10,11,7,13,38,28,21,8,0,140
50201102403,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,8,14,33,24,41,40,9,0,0,171
50201102404,0,0,3,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,34,27,32,34,14,0,0,160
