SUA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,134,12,5,0,147,0,0,8,151,13,0,166,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,5,0,3,135,12,5,0,152,0,0,8,155,12,0,167,16,0,0,0,20,0,0,0,17,13,0,32,0,0,0,0,0,0,0,0,0,0,0,3,151,12,5,0,164,0,0,3,173,29,0,201,11,0,4,0,18,0,0,0,18,0,0,14,7,0,4,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,27,0,0,0,27,3,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4007,5,0,0,0,11,0,0,0,11,0,0,11,8,0,0,0,3,0,0,0,3,0,0,3,207,57,8,3,272,3,0,3,283,25,0,308,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,15,0,0,15,10,0,0,0,12,3,0,3,14,0,0,14,215,57,10,3,286,6,0,10,296,25,0,322,24,8,0,0,32,6,0,6,37,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,242,67,10,3,318,11,0,10,335,36,0,368,18,3,0,0,24,0,0,0,24,3,0,27,27,13,0,0,42,0,0,0,42,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,0,61,0,0,0,61,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0
4008,8,0,0,0,9,0,0,0,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,5,229,27,9,8,269,3,4,7,275,19,0,302,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,9,0,0,0,5,0,0,11,234,27,9,8,274,9,4,4,286,26,3,309,46,0,0,0,49,5,0,5,52,16,0,67,0,0,0,0,0,0,0,0,0,0,0,0,280,29,8,8,321,7,4,13,335,38,3,376,22,0,3,0,27,0,0,0,27,0,0,28,9,4,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,3,0,41,0,0,0,41,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,50,9,24,4,90,5,0,5,85,8,0,96,21,0,0,32,53,0,0,0,54,0,0,55,2328,349,129,66,2874,36,3,44,2918,169,0,3088,15,0,0,0,12,11,0,11,25,4,0,31,20,10,0,0,32,3,4,5,35,5,0,44,36,11,4,0,50,14,4,15,63,7,0,72,2365,361,131,66,2926,51,7,56,2981,178,0,3154,333,61,27,17,442,32,0,34,476,165,0,642,6,0,0,6,18,0,0,0,15,0,8,22,2705,425,161,94,3382,86,7,91,3473,341,11,3822,146,15,4,0,165,0,0,0,165,5,0,176,144,8,5,4,159,3,0,3,163,5,0,171,5,0,3,0,11,0,0,0,11,0,0,11,4,0,0,4,4,0,0,0,7,0,0,6,300,24,13,9,345,5,0,5,345,16,0,360,0,0,0,0,9,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0
5001,3,0,6,0,10,0,0,0,10,0,0,10,3,0,0,6,6,0,0,0,6,0,0,7,491,71,14,9,582,0,3,10,591,27,0,620,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,4,0,0,5,7,0,0,0,8,0,0,0,8,0,0,8,500,71,14,12,593,0,3,10,601,26,0,632,60,12,6,3,80,4,0,4,80,8,0,89,0,0,0,0,0,0,0,0,0,0,0,0,555,85,16,14,671,4,3,12,685,38,0,723,24,3,0,0,30,0,0,0,33,5,0,32,24,0,0,0,22,0,0,0,22,3,0,25,5,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,5,4,0,64,0,0,0,61,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,135,10,4,3,155,0,0,0,155,7,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,10,4,3,155,0,0,0,155,7,0,159,11,0,0,0,10,0,0,0,10,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,139,15,4,3,163,0,0,0,169,10,0,174,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,18,3,4,0,27,0,0,0,27,0,0,27,5,0,0,11,8,0,0,0,8,0,0,14,1193,111,50,15,1368,15,0,15,1388,38,0,1425,5,0,0,0,5,4,0,4,8,0,0,8,14,0,0,0,17,4,0,3,23,0,0,20,20,0,0,0,21,8,0,5,32,0,0,32,1208,112,51,15,1389,27,0,28,1418,41,0,1460,149,18,11,7,179,4,0,4,183,25,0,208,0,0,0,0,0,0,0,0,0,0,4,5,1363,133,61,19,1575,27,0,30,1601,62,3,1671,63,7,5,0,74,0,0,0,74,0,0,79,64,4,0,0,74,0,0,0,75,8,0,78,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,15,7,0,156,0,0,0,157,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,13,5,7,0,24,0,0,0,24,0,0,25,3,0,0,3,3,0,0,0,8,0,0,8,556,102,46,7,712,9,5,4,719,28,0,753,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,565,102,47,7,716,9,5,4,726,28,0,756,51,9,0,3,67,0,0,0,67,11,0,73,0,0,0,4,4,0,0,0,4,0,5,3,613,111,49,9,785,9,0,6,791,38,6,838,19,7,0,0,26,0,0,0,26,0,0,26,38,6,0,0,44,0,0,0,44,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,71,0,0,0,71,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,6,9,157,3,0,3,159,3,0,162,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,133,13,6,9,157,3,0,3,159,6,0,170,13,3,0,0,22,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,152,20,9,9,179,3,0,3,179,11,0,193,6,0,0,0,7,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,7,0,4,0,12,0,0,0,12,0,0,12,0,0,0,3,3,6,0,6,8,0,0,8,482,47,21,9,564,7,0,7,564,24,0,588,3,0,0,5,5,0,0,0,5,0,0,5,3,5,0,0,8,0,0,0,8,0,0,8,5,5,0,5,11,0,0,0,11,0,0,11,485,49,21,11,566,7,0,7,572,24,0,598,45,10,0,0,50,0,0,0,50,16,0,71,0,0,0,0,0,0,0,0,0,0,0,0,524,55,21,16,620,4,0,4,627,37,4,669,32,6,0,0,33,0,0,0,33,0,0,37,13,7,3,0,22,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0,60,0,0,0,62,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,10,0,0,5,11,0,0,0,11,0,0,11,0,0,0,0,5,0,0,0,5,0,0,3,365,38,15,5,424,0,0,6,426,9,0,439,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,4,0,0,0,4,0,0,4,369,38,15,10,427,0,0,6,431,9,0,444,48,3,0,0,56,0,0,0,54,12,0,66,0,0,0,0,0,0,0,0,0,0,3,4,417,40,14,9,487,4,0,3,487,21,3,515,12,0,0,0,16,0,0,0,16,0,0,19,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,0,0,29,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,8,0,0,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,258,22,11,0,287,7,0,7,290,7,0,296,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,263,22,11,0,291,7,0,7,301,7,0,306,38,9,0,3,43,0,0,0,43,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,298,24,12,3,336,7,0,7,342,8,0,350,4,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,9,7,0,14,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5009,449,96,98,14,648,0,0,3,656,46,4,700,117,22,7,132,270,12,0,12,281,14,12,308,29052,3570,722,325,33665,462,120,585,34248,1458,60,35768,270,57,5,5,334,53,13,62,392,49,0,440,517,92,11,5,629,41,9,47,680,49,0,725,786,146,18,8,962,89,16,105,1067,99,0,1173,29832,3716,739,337,34629,553,138,693,35320,1559,62,36941,5454,831,170,146,6606,152,46,204,6809,1129,18,7955,39,11,0,27,78,0,0,0,78,6,55,140,35327,4557,914,509,41310,704,189,898,42205,2701,133,45036,6409,762,120,39,7331,110,26,136,7472,338,12,7817,6193,938,138,37,7304,107,33,142,7445,324,4,7781,211,28,71,4,316,4,5,7,321,24,3,354,42,10,3,74,124,6,0,6,129,4,3,142,12854,1739,334,154,15082,224,67,292,15371,699,26,16100,117,29,3,5,151,23,0,25,178,19,0,191,219,30,4,0,255,30,11,37
5010,7,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,132,12,5,6,155,0,0,0,155,3,0,156,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,7,140,12,5,6,161,0,0,0,161,3,0,167,17,4,3,4,22,0,0,0,22,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,157,16,9,5,180,0,0,0,180,5,0,194,8,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,55,14,10,3,77,0,0,0,77,9,0,87,16,0,0,25,39,0,0,0,39,0,0,42,1606,333,77,53,2067,15,4,24,2090,172,3,2263,17,6,0,0,22,9,0,12,31,0,0,30,25,8,0,3,33,0,3,3,36,5,0,46,39,12,0,0,52,14,3,19,69,10,0,75,1639,344,77,61,2117,25,11,37,2158,178,3,2340,235,67,23,11,333,13,9,21,353,174,0,527,5,0,0,0,5,0,0,0,5,0,12,13,1877,403,100,71,2455,37,21,60,2516,353,7,2877,176,23,6,0,215,0,0,4,215,19,0,234,172,48,4,0,228,0,3,6,228,23,0,257,10,0,7,0,18,0,0,0,18,0,0,17,0,0,0,5,9,0,0,0,9,0,0,9,361,71,22,8,466,3,3,8,473,48,0,516,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0
6001,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,281,37,12,7,342,5,3,10,352,14,0,365,0,0,3,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,5,0,0,4,3,0,3,0,8,0,0,0,14,0,0,9,288,38,16,7,349,6,3,14,364,15,0,380,52,13,0,0,70,0,0,0,70,21,0,93,0,0,0,0,0,0,0,0,0,0,0,0,340,53,21,7,418,6,3,14,434,38,0,470,30,3,0,0,38,0,0,0,38,0,0,38,44,7,5,0,51,0,0,0,51,0,0,54,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,5,5,0,0,0,5,0,0,5,74,6,3,4,92,0,0,0,92,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6002,5,0,5,0,12,0,0,0,12,0,0,12,0,0,0,4,4,0,0,0,4,0,0,4,324,63,18,7,410,8,3,9,417,20,0,438,6,0,0,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,8,0,0,9,9,0,0,0,13,0,0,3,17,0,0,14,334,63,18,10,422,4,3,12,428,23,0,453,36,11,6,3,57,6,0,5,59,30,0,90,0,0,0,0,0,0,0,0,0,0,0,0,373,71,22,10,475,10,10,13,491,52,0,545,42,0,0,0,47,0,0,0,49,0,0,49,45,4,4,0,56,3,0,3,56,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,4,0,102,6,0,6,104,5,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,65,17,15,0,96,0,0,0,96,4,0,107,11,0,0,10,21,0,0,0,19,0,0,22,2771,473,61,21,3335,23,11,34,3371,165,0,3544,15,6,0,0,27,3,0,3,32,8,0,38,26,0,0,0,23,4,0,5,30,0,0,32,41,9,0,0,54,10,0,11,58,11,0,68,2818,484,66,21,3386,30,16,46,3431,180,0,3610,327,82,9,6,417,12,0,17,438,145,0,576,0,0,0,0,4,0,0,0,4,0,3,6,3142,558,71,30,3806,47,18,62,3870,324,4,4193,458,63,5,4,533,4,5,10,539,32,0,574,462,119,18,3,592,3,3,10,604,36,0,643,21,9,10,0,37,0,0,0,37,8,0,41,0,0,0,6,8,0,0,0,8,7,0,13,935,196,30,14,1173,9,4,18,1190,87,0,1271,8,3,0,0,8,0,0,0,8,0,0,8,10,0,0,0,8,0,0,0
6004,22,9,3,0,37,0,0,0,37,0,0,37,8,0,0,9,14,0,0,0,14,0,0,14,1154,177,21,10,1369,8,3,12,1382,62,0,1447,4,0,0,0,8,0,0,0,3,0,0,8,6,7,0,0,13,0,0,3,13,0,0,13,14,7,0,0,18,6,0,5,22,0,0,23,1170,189,21,10,1388,10,6,19,1409,65,0,1471,168,37,0,7,211,6,0,8,220,61,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1337,221,23,18,1603,23,7,31,1629,126,0,1757,201,21,5,0,223,3,3,3,224,15,0,241,166,26,5,0,198,3,0,3,205,11,0,213,5,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,366,51,11,0,428,4,5,7,439,28,0,467,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3
6005,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,171,29,7,3,214,0,0,4,218,14,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,178,29,7,3,215,0,4,3,224,14,0,234,33,5,0,0,38,0,0,0,37,13,0,54,0,0,0,0,0,0,0,0,0,0,0,0,204,37,9,4,252,0,3,7,260,26,0,290,7,0,0,0,8,0,0,0,8,4,0,13,20,6,0,0,27,0,0,0,27,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,37,0,0,0,37,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,7,0,4,0,8,0,0,0,8,3,0,19,0,0,0,4,4,0,0,0,4,5,0,16,408,61,21,7,499,3,0,9,508,75,0,584,9,5,0,0,16,27,0,27,49,0,0,49,4,0,0,0,3,0,4,6,10,6,0,16,11,5,0,0,17,32,4,37,51,10,0,62,422,68,21,12,520,38,7,46,563,82,0,646,57,27,3,5,98,26,5,26,124,216,5,341,0,0,0,0,0,0,0,0,0,0,7,9,481,95,20,20,614,59,8,70,688,295,12,997,32,0,0,0,31,0,0,0,37,3,0,36,9,0,0,0,13,0,0,0,13,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,43,0,0,4,50,8,0,54,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
7001,5,0,0,0,5,0,0,0,9,0,0,13,3,0,0,0,4,3,0,3,4,0,0,7,287,27,5,0,324,7,0,7,331,12,0,346,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,292,27,5,0,328,7,4,9,333,12,0,348,23,12,0,0,32,0,0,0,32,19,0,51,0,0,0,0,0,0,0,0,0,0,0,0,317,33,6,4,358,7,4,9,370,35,0,409,32,4,0,0,37,0,0,0,37,0,0,37,8,7,0,0,12,0,0,0,12,0,0,12,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,51,0,0,0,52,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,24,10,12,0,49,0,0,0,49,0,0,49,6,0,0,10,16,0,0,0,15,0,0,15,1562,183,63,19,1820,22,7,33,1852,90,5,1946,6,4,0,0,11,0,0,0,9,0,0,9,14,3,0,0,16,0,0,0,22,4,0,20,20,11,0,0,29,0,0,3,31,4,0,37,1579,189,63,19,1851,26,5,35,1882,92,5,1981,144,34,7,4,193,7,4,10,201,58,0,254,3,0,0,0,0,0,0,0,0,0,0,3,1731,219,74,26,2045,34,9,47,2087,147,8,2245,264,25,6,0,293,8,0,8,306,22,0,327,90,17,8,0,111,0,0,0,112,4,0,120,11,0,0,0,11,0,0,0,11,0,0,12,0,0,0,3,4,0,0,0,4,0,0,10,367,41,14,9,424,12,0,12,431,25,4,464,3,0,0,0,3,5,0,5,6,0,0,6,5,4,0,0,9,0,0,0
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,27,0,0,0,26,0,0,27,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,31,0,0,0,31,0,0,28,7,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,167,25,44,0,231,0,0,0,231,18,0,247,14,6,0,20,37,0,0,0,37,0,0,44,7624,824,198,45,8696,79,20,98,8798,424,8,9223,45,5,3,0,55,5,3,3,60,9,0,69,57,7,0,0,61,5,0,3,70,3,0,74,106,12,4,0,119,9,3,9,130,9,0,142,7728,837,204,47,8818,86,27,108,8925,436,8,9363,752,129,20,10,911,19,0,26,933,178,0,1115,12,3,0,4,16,0,0,0,16,0,4,27,8491,963,223,57,9743,103,26,133,9872,614,10,10500,2042,221,42,5,2306,25,6,33,2346,156,0,2505,968,146,12,3,1132,6,4,6,1136,58,3,1197,85,12,18,0,107,0,0,0,107,14,0,130,6,0,0,5,16,0,0,0,16,0,0,19,3103,379,73,16,3569,35,6,40,3612,232,6,3844,19,4,0,0,22,0,3,3,27,0,0,30,23,0,0,0,23,0,0,0
