MB_CODE_2021,SA2_CODE_2021,SA2_NAME_2021,POA_CODE_2021,POA_NAME_2021
10008400000,110011186,Armidale,2350,2350
10008410000,110011186,Armidale,2350,2350
10008420000,110011186,Armidale,2350,2350
10008450000,110011186,Armidale,2350,2350
10008461000,110011186,Armidale,2350,2350
10008462000,110011186,Armidale,2350,2350
10008470000,110011186,Armidale,2350,2350
10008480000,110011186,Armidale,2350,2350
10008490000,110011186,Armidale,2350,2350
10008510000,110011186,Armidale,2350,2350
10008520000,110011186,Armidale,2350,2350
10008532000,110011186,Armidale,2350,2350
10008560000,110011186,Armidale,2350,2350
10008570000,110011186,Armidale,2350,2350
10008590000,110011186,Armidale,2350,2350
10008600000,110011186,Armidale,2350,2350
10008610000,110011186,Armidale,2350,2350
10008620000,110011186,Armidale,2350,2350
10008630000,110011186,Armidale,2350,2350
10008641000,110011186,Armidale,2350,2350
10008642000,110011186,Armidale,2350,2350
10008650000,110011186,Armidale,2350,2350
10008660000,110011186,Armidale,2350,2350
10008670000,110011186,Armidale,2350,2350
10008680000,110011186,Armidale,2350,2350
10008690000,110011186,Armidale,2350,2350
10008700000,110011186,Armidale,2350,2350
10008710000,110011186,Armidale,2350,2350
10008740000,110011186,Armidale,2350,2350
10008751000,110011186,Armidale,2350,2350
10008760000,110011186,Armidale,2350,2350
10008860000,110011186,Armidale,2350,2350
10008870000,110011186,Armidale,2350,2350
10008880000,110011186,Armidale,2350,2350
10008890000,110011186,Armidale,2350,2350
10008900000,110011186,Armidale,2350,2350
10008910000,110011186,Armidale,2350,2350
10008920000,110011186,Armidale,2350,2350
10008930000,110011186,Armidale,2350,2350
10008950000,110011186,Armidale,2350,2350
10009050000,110011186,Armidale,2350,2350
10009070000,110011186,Armidale,2350,2350
10009090000,110011186,Armidale,2350,2350
10009100000,110011186,Armidale,2350,2350
10009150000,110011186,Armidale,2350,2350
10009160000,110011186,Armidale,2350,2350
10009171000,110011186,Armidale,2350,2350
10009172000,110011186,Armidale,2350,2350
10009173000,110011186,Armidale,2350,2350
10009174000,110011186,Armidale,2350,2350
10009181000,110011186,Armidale,2350,2350
10009182000,110011186,Armidale,2350,2350
10009183000,110011186,Armidale,2350,2350
10009184000,110011186,Armidale,2350,2350
10009191000,110011186,Armidale,2350,2350
10009192000,110011186,Armidale,2350,2350
10009193000,110011186,Armidale,2350,2350
10009194000,110011186,Armidale,2350,2350
10009201000,110011186,Armidale,2350,2350
10009202000,110011186,Armidale,2350,2350
10009211000,110011186,Armidale,2350,2350
10009212000,110011186,Armidale,2350,2350
10009213000,110011186,Armidale,2350,2350
10009214000,110011186,Armidale,2350,2350
10009222000,110011186,Armidale,2350,2350
10009223000,110011186,Armidale,2350,2350
10009230000,110011186,Armidale,2350,2350
10009240000,110011186,Armidale,2350,2350
10009250000,110011186,Armidale,2350,2350
10009260000,110011186,Armidale,2350,2350
10009270000,110011186,Armidale,2350,2350
10009280000,110011186,Armidale,2350,2350
10009290000,110011186,Armidale,2350,2350
10009300000,110011186,Armidale,2350,2350
10009310000,110011186,Armidale,2350,2350
10009320000,110011186,Armidale,2350,2350
10009330000,110011186,Armidale,2350,2350
10009340000,110011186,Armidale,2350,2350
10009430000,110011186,Armidale,2350,2350
10009450000,110011186,Armidale,2350,2350
10009480000,110011186,Armidale,2350,2350
10009490000,110011186,Armidale,2350,2350
10009540000,110011186,Armidale,2350,2350
10009550000,110011186,Armidale,2350,2350
10009560000,110011186,Armidale,2350,2350
10009570000,110011186,Armidale,2350,2350
10009580000,110011186,Armidale,2350,2350
10009600000,110011186,Armidale,2350,2350
10009640000,110011186,Armidale,2350,2350
10009650000,110011186,Armidale,2350,2350
10009660000,110011186,Armidale,2350,2350
10009710000,110011186,Armidale,2350,2350
10009720000,110011186,Armidale,2350,2350
10009731000,110011186,Armidale,2350,2350
10009741000,110011186,Armidale,2350,2350
10009742000,110011186,Armidale,2350,2350
10009743000,110011186,Armidale,2350,2350
10009750000,110011186,Armidale,2350,2350
10009762000,110011186,Armidale,2350,2350
10009800000,110011186,Armidale,2350,2350
10009840000,110011186,Armidale,2350,2350
10009850000,110011186,Armidale,2350,2350
10009860000,110011186,Armidale,2350,2350
10009880000,110011186,Armidale,2350,2350
10009900000,110011186,Armidale,2350,2350
10009960000,110011186,Armidale,2350,2350
10009970000,110011186,Armidale,2350,2350
10009980000,110011186,Armidale,2350,2350
10009990000,110011186,Armidale,2350,2350
10010000000,110011186,Armidale,2350,2350
10010010000,110011186,Armidale,2350,2350
10010020000,110011186,Armidale,2350,2350
10010030000,110011186,Armidale,2350,2350
10010040000,110011186,Armidale,2350,2350
10010051000,110011186,Armidale,2350,2350
10010052000,110011186,Armidale,2350,2350
10010060000,110011186,Armidale,2350,2350
10010070000,110011186,Armidale,2350,2350
10010080000,110011186,Armidale,2350,2350
10010090000,110011186,Armidale,2350,2350
10010100000,110011186,Armidale,2350,2350
10010220000,110011186,Armidale,2350,2350
10010250000,110011186,Armidale,2350,2350
10010260000,110011186,Armidale,2350,2350
10010310000,110011186,Armidale,2350,2350
10010330000,110011186,Armidale,2350,2350
10010350000,110011186,Armidale,2350,2350
10010420000,110011186,Armidale,2350,2350
10010441000,110011186,Armidale,2350,2350
10010442000,110011186,Armidale,2350,2350
10010443000,110011186,Armidale,2350,2350
10010460000,110011186,Armidale,2350,2350
10010470000,110011186,Armidale,2350,2350
10010500000,110011186,Armidale,2350,2350
10010540000,110011186,Armidale,2350,2350
10010560000,110011186,Armidale,2350,2350
10010570000,110011186,Armidale,2350,2350
10010580000,110011186,Armidale,2350,2350
10010610000,110011186,Armidale,2350,2350
10010670000,110011186,Armidale,2350,2350
10010690000,110011186,Armidale,2350,2350
10010710000,110011186,Armidale,2350,2350
10010741000,110011186,Armidale,2350,2350
10010742000,110011186,Armidale,2350,2350
10010750000,110011186,Armidale,2350,2350
10010782000,110011186,Armidale,2350,2350
10010791000,110011186,Armidale,2350,2350
10010792000,110011186,Armidale,2350,2350
10010800000,110011186,Armidale,2350,2350
10010830000,110011186,Armidale,2350,2350
10010840000,110011186,Armidale,2350,2350
10010850000,110011187,Armidale Surrounds - North,2350,2350
10010860000,110011187,Armidale Surrounds - North,2350,2350
10010871000,110011186,Armidale,2350,2350
10010872000,110011187,Armidale Surrounds - North,2350,2350
10010880000,110011186,Armidale,2350,2350
10010890000,110011186,Armidale,2350,2350
10010900000,110011186,Armidale,2350,2350
10010910000,110011186,Armidale,2350,2350
10010931000,110011186,Armidale,2350,2350
10010932000,110011187,Armidale Surrounds - North,2350,2350
10010940000,110011186,Armidale,2350,2350
10010950000,110011186,Armidale,2350,2350
10010960000,110011186,Armidale,2350,2350
10010971000,110011186,Armidale,2350,2350
10010972000,110011187,Armidale Surrounds - North,2350,2350
10010980000,110011186,Armidale,2350,2350
10010990000,110011186,Armidale,2350,2350
10011000000,110011187,Armidale Surrounds - North,2365,2365
10011010000,110011187,Armidale Surrounds - North,2350,2350
10011020000,110011187,Armidale Surrounds - North,2365,2365
10011030000,110011187,Armidale Surrounds - North,2350,2350
10011040000,110011187,Armidale Surrounds - North,2350,2350
10011050000,110011187,Armidale Surrounds - North,2350,2350
10011060000,110011187,Armidale Surrounds - North,2350,2350
10011070000,110011187,Armidale Surrounds - North,2350,2350
10011080000,110011187,Armidale Surrounds - North,2350,2350
10011090000,110011187,Armidale Surrounds - North,2350,2350
10011100000,110011187,Armidale Surrounds - North,2350,2350
10011110000,110011187,Armidale Surrounds - North,2350,2350
10011120000,110011187,Armidale Surrounds - North,2453,2453
10011131000,110011187,Armidale Surrounds - North,2453,2453
10011132000,110011187,Armidale Surrounds - North,2453,2453
10011140000,110011187,Armidale Surrounds - North,2350,2350
10011151000,110011187,Armidale Surrounds - North,2350,2350
10011152000,110011187,Armidale Surrounds - North,2350,2350
10011153000,110011187,Armidale Surrounds - North,2350,2350
10011160000,110011186,Armidale,2350,2350
10011170000,110011186,Armidale,2350,2350
10011190000,110011186,Armidale,2350,2350
10011200000,110011188,Armidale Surrounds - South,2350,2350
10011211000,110011188,Armidale Surrounds - South,2350,2350
10011212000,110011186,Armidale,2350,2350
10011220000,110011186,Armidale,2350,2350
10011230000,110011186,Armidale,2350,2350
10011240000,110011186,Armidale,2350,2350
10011250000,110011187,Armidale Surrounds - North,2350,2350
10011260000,110011187,Armidale Surrounds - North,2350,2350
10011280000,110011187,Armidale Surrounds - North,2350,2350
10011310000,110011188,Armidale Surrounds - South,2350,2350
10011320000,110011186,Armidale,2350,2350
10011330000,110011187,Armidale Surrounds - North,2350,2350
10011340000,110011187,Armidale Surrounds - North,2350,2350
10011350000,110011187,Armidale Surrounds - North,2350,2350
10011360000,110011187,Armidale Surrounds - North,2350,2350
10011370000,110011187,Armidale Surrounds - North,2350,2350
10011380000,110011187,Armidale Surrounds - North,2350,2350
