UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL122130,63,58,123,7,9,15,10,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,24,0,0,4,0,0,0,21,22,47,9,8,21,100,96,194
UCL122131,70,57,126,18,14,32,31,23,51,4,0,4,5,6,8,0,0,0,6,0,7,0,0,0,0,0,0,9,4,11,0,0,0,52,33,84,17,21,35,0,0,3,77,72,148,66,50,120,211,183,394
UCL122132,122,126,246,25,22,45,25,30,54,0,0,0,14,9,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,43,82,0,0,0,4,3,5,69,68,135,23,19,41,214,210,427
UCL122133,69,38,112,6,7,10,43,30,73,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,82,0,0,0,5,0,3,62,35,93,37,18,55,167,100,264
UCL122134,122,108,229,6,4,9,49,49,97,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,104,0,0,0,0,0,0,57,57,111,22,13,32,193,175,368
UCL122135,42,34,78,5,6,11,5,7,17,22,18,38,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,30,58,30,12,44,6,3,9,72,50,117,20,9,29,134,90,222
UCL122136,60,74,139,7,10,23,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,15,28,0,7,7,76,93,173
UCL122137,68,72,138,12,11,21,19,25,40,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,46,5,0,8,0,3,0,35,38,78,17,19,44,120,134,255
UCL122138,93,92,182,27,28,56,26,19,42,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,20,47,0,0,10,3,0,4,58,53,115,12,15,33,165,164,328
UCL122139,84,84,165,14,7,23,18,18,31,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,46,0,0,0,0,0,0,38,31,70,8,4,10,133,115,248
UCL122140,53,60,115,7,5,16,11,11,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,27,0,0,5,0,0,0,21,23,44,18,24,43,93,105,195
UCL122141,84,85,171,13,16,32,47,47,93,0,0,0,11,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,121,4,0,6,4,0,0,82,79,155,14,13,26,176,177,355
UCL122142,63,63,123,9,11,18,15,11,25,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,42,4,0,4,0,0,0,30,28,61,12,4,20,102,97,200
UCL122143,36,39,71,14,12,28,22,20,38,0,7,6,3,5,10,0,0,0,3,3,0,0,0,6,0,3,0,0,0,0,0,0,0,34,33,60,0,0,4,0,0,0,46,52,94,19,19,39,99,105,205
UCL122144,115,134,244,20,29,51,37,34,70,0,0,0,7,0,10,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,88,0,5,5,3,0,6,70,74,141,8,8,18,185,214,404
UCL122145,68,64,130,12,6,15,21,23,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,26,24,53,0,0,0,0,0,0,34,32,70,14,12,22,111,104,221
UCL122146,79,69,151,3,7,10,21,21,44,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,55,5,3,10,0,0,3,39,36,76,15,6,18,135,114,244
UCL122147,53,53,104,4,4,8,11,17,31,0,0,0,14,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,64,0,0,0,3,5,8,33,45,74,11,10,27,103,105,209
UCL122148,66,47,121,10,9,15,23,17,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,44,0,0,0,0,0,0,31,28,58,19,15,35,122,92,214
UCL122149,110,91,202,13,21,37,14,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,40,0,4,4,0,0,0,34,47,85,21,19,43,167,161,322
UCL122150,114,117,230,28,30,57,43,42,85,7,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,51,54,100,0,4,0,0,0,0,82,86,165,21,14,30,212,210,423
UCL122151,83,92,171,10,8,14,18,14,32,0,0,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,47,0,0,0,0,0,0,37,27,64,22,22,49,138,144,280
UCL122152,100,88,194,6,3,10,36,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,37,36,71,0,0,0,0,0,0,45,37,87,26,19,40,171,142,315
UCL122153,125,128,257,6,0,3,36,31,66,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,38,39,77,4,4,7,0,0,0,49,44,91,10,5,19,184,184,359
UCL122154,130,126,258,29,26,55,18,12,34,3,7,10,5,7,10,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,28,26,59,5,3,3,0,0,0,63,60,127,12,8,18,204,197,400
UCL122155,144,148,295,29,32,63,17,19,41,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,23,52,0,10,10,3,0,3,56,63,123,22,26,48,227,236,468
UCL122156,115,126,243,35,35,71,20,20,41,3,3,8,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,52,6,10,12,0,0,0,70,69,141,14,10,22,197,211,406
UCL122157,175,148,322,0,0,7,22,24,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,56,8,0,7,3,0,4,36,34,72,4,6,13,215,193,400
UCL122158,64,63,125,11,25,30,21,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,44,0,0,0,0,0,0,35,50,79,4,0,3,98,108,210
UCL131001,174703,162975,337678,17615,17059,34675,48163,47933,96095,2367,2384,4749,3937,3953,7884,389,398,782,654,598,1252,182,142,326,389,382,778,1910,1924,3831,4,0,5,58002,57706,115707,2850,3208,6060,1400,1146,2545,79865,79123,158990,27510,22823,50336,282081,264916,546997
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,761,424,1186,221,160,382,1929,1707,3632,110,138,249,225,214,438,30,35,62,37,47,83,14,16,31,19,16,38,33,33,65,0,0,0,2400,2195,4597,373,438,814,56,35,95,3046,2835,5882,2307,1536,3835,6115,4793,10906
UCL201001,1136091,1198194,2334286,94852,98249,193097,22267,23067,45332,543001,558055,1101053,14215,15152,29368,7009,7321,14324,8652,8550,17202,3021,3196,6213,2306,2231,4536,3021,3188,6208,24,17,45,603500,620777,1224278,162959,167242,330193,13786,11923,25711,875103,898178,1773284,106654,102882,209535,2117846,2199252,4317101
UCL203001,23644,25923,49563,3273,3553,6824,442,554,998,14505,16152,30661,374,404,776,176,217,393,147,163,307,93,112,207,89,82,171,56,57,109,0,0,0,15885,17735,33622,1290,1294,2587,423,373,793,20870,22962,43824,2862,2968,5832,47371,51851,99220
UCL203002,24160,25744,49898,3253,3579,6833,482,610,1095,12295,13888,26188,354,389,743,166,196,366,151,162,311,71,81,150,94,97,188,68,85,158,0,0,0,13690,15517,29208,1002,1170,2175,329,401,730,18282,20667,38951,2752,3002,5752,45185,49414,94602
UCL203003,41380,44516,85896,5447,5802,11248,810,891,1702,23386,26006,49396,513,648,1160,249,275,526,268,268,535,191,213,405,126,144,274,85,101,180,0,0,0,25629,28553,54180,3992,3500,7490,653,588,1243,35723,38443,74162,4657,4767,9426,81759,87724,169480
UCL211001,8713,9353,18064,1376,1463,2839,1251,1267,2512,3465,3782,7239,451,383,833,81,65,142,100,90,188,43,38,84,98,89,188,68,64,133,0,0,0,5555,5776,11325,455,476,929,178,133,308,7555,7847,15399,1041,980,2014,17306,18176,35477
UCL211002,15453,15723,31171,1563,1753,3312,574,554,1126,11243,11842,23088,250,266,512,130,121,257,103,91,196,81,87,167,52,41,99,41,31,70,0,0,0,12481,13039,25520,1690,1953,3647,267,248,521,16002,16984,32987,2536,2646,5178,33990,35351,69350
UCL212001,5114,5372,10489,1315,1461,2782,71,88,151,2442,2611,5051,32,49,83,26,29,55,22,23,45,11,13,22,11,14,21,5,5,14,0,0,0,2612,2832,5445,205,236,443,58,62,114,4195,4591,8786,432,477,911,9749,10440,20190
UCL212002,3384,3706,7087,834,925,1759,237,285,525,1025,1155,2179,36,46,84,13,14,25,23,26,47,6,12,14,17,18,34,4,9,9,0,0,0,1364,1555,2919,124,150,273,38,41,81,2360,2672,5033,461,475,937,6207,6853,13061
UCL212003,8024,8751,16776,1593,1807,3403,474,550,1023,2972,3288,6260,152,190,338,258,287,543,47,69,122,11,19,34,42,42,88,20,14,31,0,0,0,3982,4466,8443,882,885,1762,148,119,267,6605,7273,13875,1429,1453,2881,16057,17475,33531
UCL212004,5100,5597,10699,1252,1364,2614,73,104,180,2601,2905,5509,41,60,94,22,20,47,28,29,54,16,20,37,18,33,45,4,12,24,0,0,0,2808,3182,5982,172,200,370,47,61,111,4280,4798,9080,519,571,1092,9902,10970,20871
UCL212005,12017,12427,24443,2192,2329,4517,261,299,561,4643,5153,9799,190,167,356,39,45,84,50,51,104,38,31,71,39,49,89,16,14,29,0,0,0,5271,5818,11088,1139,1309,2450,194,220,417,8799,9676,18474,1867,1884,3753,22683,23987,46668
UCL212006,10365,10868,21230,1002,1054,2056,101,112,215,4548,4866,9413,108,107,214,20,29,47,48,60,107,17,29,43,15,16,31,15,15,29,0,0,0,4872,5226,10100,315,378,695,114,101,215,6299,6758,13061,702,724,1419,17361,18351,35713
UCL212007,4941,5055,9998,1600,1623,3221,98,110,209,2808,3046,5855,67,58,117,16,12,34,43,36,80,13,16,31,17,20,40,11,13,28,0,0,0,3071,3313,6391,269,311,587,76,73,151,5020,5323,10342,514,561,1074,10474,10938,21412
UCL212008,6854,7234,14090,1241,1441,2685,110,114,230,2808,3152,5963,89,102,192,26,24,51,38,41,80,14,26,44,20,21,39,11,9,18,0,3,3,3119,3496,6623,249,308,556,95,109,200,4709,5358,10060,897,953,1850,12455,13546,25998
UCL212009,8293,9040,17335,1704,1945,3649,102,115,214,2905,3329,6232,110,117,233,76,100,173,65,63,122,18,33,50,21,26,45,6,5,16,0,0,0,3303,3782,7082,480,440,916,119,90,210,5608,6256,11867,962,1037,1992,14858,16331,31195
UCL213001,3168,3570,6744,909,1007,1923,113,119,226,1070,1239,2309,54,78,131,17,17,31,36,30,67,17,9,27,12,7,25,8,5,14,0,0,0,1313,1505,2826,126,143,271,51,36,88,2408,2691,5100,512,596,1107,6090,6862,12950
UCL213002,2421,2781,5201,540,574,1116,66,57,120,901,1065,1965,20,36,60,10,20,34,28,24,46,6,9,10,9,17,28,4,5,10,0,0,0,1051,1225,2273,57,99,156,26,21,41,1675,1911,3587,882,464,1346,4973,5164,10134
UCL213003,3276,3480,6756,963,990,1949,20,44,68,717,799,1513,36,34,68,17,15,36,12,10,22,11,4,18,16,15,25,0,0,0,0,0,0,823,920,1744,220,195,421,38,28,70,2044,2137,4180,380,363,742,5700,5985,11679
UCL213004,2989,3265,6254,754,847,1600,31,45,72,2197,2431,4627,37,54,95,7,5,18,17,9,31,6,9,16,7,4,15,0,3,3,0,0,0,2313,2563,4875,65,81,148,61,53,119,3191,3544,6741,353,379,731,6536,7184,13721
UCL213005,3659,3868,7531,829,926,1760,81,79,158,2213,2455,4671,62,72,137,19,27,47,23,18,37,22,18,40,10,11,19,8,14,22,0,0,0,2440,2683,5125,107,129,236,46,46,91,3422,3789,7207,275,310,589,7355,7968,15322
UCL213006,2995,3087,6080,491,542,1036,39,42,77,1142,1196,2339,16,27,49,8,9,17,11,17,34,6,4,12,9,9,13,0,4,5,0,0,0,1230,1309,2542,73,94,167,36,23,62,1830,1973,3804,157,203,360,4983,5259,10241
UCL213007,4167,4400,8570,1438,1555,3001,58,54,114,926,1034,1964,48,55,103,68,84,147,17,19,35,11,4,16,17,12,30,0,0,6,0,0,0,1144,1267,2410,117,147,267,50,47,97,2750,3019,5772,465,497,962,7386,7911,15301
UCL213008,3977,4044,8020,931,1038,1970,35,49,89,1669,1785,3454,33,42,84,8,10,20,14,13,28,4,7,10,8,11,24,10,13,24,0,0,0,1790,1934,3725,153,203,356,44,43,93,2920,3220,6141,245,257,501,7139,7521,14658
UCL213009,3382,3633,7017,497,517,1019,30,37,66,1204,1305,2511,32,44,70,10,11,23,13,13,33,13,9,23,4,8,12,13,12,17,0,0,0,1317,1434,2749,68,87,155,35,29,71,1927,2066,3993,237,295,531,5540,6001,11542
UCL213010,4190,4337,8527,949,1156,2110,42,39,81,1096,1234,2335,50,52,99,14,10,23,10,7,24,10,10,16,6,5,18,0,5,4,0,0,0,1227,1368,2595,81,65,149,82,98,182,2347,2682,5034,703,703,1409,7242,7719,14960
UCL213011,3609,3652,7255,653,718,1365,41,41,84,1157,1180,2336,32,38,78,16,16,32,18,16,31,10,16,29,12,7,21,0,0,0,0,0,0,1288,1316,2606,87,124,210,53,55,109,2079,2212,4292,851,864,1717,6539,6728,13268
UCL213012,2702,2747,5444,874,908,1775,48,53,105,648,732,1381,50,68,112,57,81,130,23,28,52,8,13,19,11,15,26,6,4,3,0,0,0,846,991,1833,68,75,145,39,31,70,1822,1997,3814,363,346,712,4883,5091,9975
UCL213013,3176,3499,6677,969,1100,2066,145,157,305,1057,1198,2255,147,150,296,56,55,105,25,23,54,21,15,43,28,21,43,29,24,53,0,0,0,1507,1643,3144,152,189,343,49,55,104,2682,2979,5658,466,460,923,6321,6942,13264
UCL213014,2699,2986,5681,767,832,1598,102,115,219,524,625,1146,30,31,63,25,20,49,17,18,31,5,10,15,11,11,29,0,0,0,0,0,0,715,831,1544,259,272,535,24,28,52,1760,1966,3724,360,382,741,4815,5335,10154
UCL213015,3191,3163,6349,671,659,1328,65,72,133,2076,2114,4187,47,52,99,20,15,33,16,20,39,5,10,14,17,11,25,0,9,11,0,0,5,2263,2288,4548,164,225,392,57,49,110,3160,3221,6380,339,306,644,6684,6684,13377
UCL213016,5015,5532,10547,1432,1581,3013,150,182,332,1256,1432,2683,93,115,213,23,27,52,29,42,73,6,13,24,16,18,39,4,12,17,0,0,0,1582,1849,3435,151,191,341,60,85,140,3223,3706,6930,569,633,1206,8810,9867,18677
UCL213017,3966,4425,8394,1221,1367,2591,70,61,125,2351,2632,4980,66,86,151,15,30,46,28,22,54,7,17,24,8,9,18,4,10,12,0,0,0,2546,2857,5401,207,230,439,61,60,116,4037,4514,8554,455,534,991,8462,9471,17937
UCL213018,2108,2200,4306,559,618,1179,179,214,399,739,786,1524,27,31,68,7,11,16,4,8,12,6,3,10,3,8,10,4,8,10,0,0,0,976,1064,2049,35,36,77,9,18,33,1587,1743,3330,269,281,547,3959,4225,8188
UCL214001,1813,1862,3676,541,606,1147,19,31,52,427,493,923,13,25,35,12,20,30,8,9,18,3,0,4,6,7,18,0,0,0,0,0,0,488,589,1078,119,114,231,20,21,42,1170,1325,2500,221,234,459,3203,3427,6627
UCL214002,1616,1572,3188,232,228,466,13,17,27,786,855,1637,13,14,25,3,8,5,4,3,13,5,7,12,5,4,3,3,3,8,0,0,0,825,902,1729,14,20,40,21,33,47,1093,1179,2277,111,112,218,2823,2860,5686
UCL214003,2316,2610,4928,674,727,1402,65,73,137,656,777,1434,46,51,90,17,15,36,19,19,32,9,10,24,14,17,34,8,0,9,0,0,0,836,965,1802,91,90,188,21,22,45,1622,1811,3433,443,483,924,4381,4901,9285
UCL214004,1317,1380,2691,399,400,796,107,130,233,353,316,673,21,20,43,3,0,3,11,10,21,3,3,3,0,0,4,3,0,4,0,0,0,501,481,983,109,96,197,27,14,34,1028,986,2017,219,196,415,2561,2560,5119
UCL214005,309,319,627,26,37,62,44,38,79,47,37,88,5,4,12,0,0,0,0,0,0,0,6,6,3,0,5,0,0,0,0,0,0,99,86,181,3,3,4,5,0,5,131,125,256,33,35,67,482,477,955
UCL214006,1289,1390,2675,460,556,1018,21,27,48,875,987,1865,25,32,56,4,4,8,11,10,22,0,0,11,0,3,7,6,0,8,0,0,0,952,1084,2034,71,85,161,25,30,51,1505,1757,3261,268,315,583,3057,3462,6522
UCL214007,739,755,1499,75,85,159,33,39,70,1129,1149,2284,16,7,24,3,5,17,3,9,15,5,0,3,4,3,5,0,0,0,0,0,0,1192,1218,2408,100,106,204,16,13,31,1377,1420,2800,121,99,220,2243,2277,4522
UCL214008,2436,2637,5076,717,850,1565,32,38,72,593,665,1257,50,54,100,44,46,83,22,15,32,10,8,21,7,9,14,0,4,5,0,0,0,753,842,1589,55,82,138,32,19,49,1563,1784,3347,279,334,617,4274,4761,9034
UCL214009,2502,2692,5194,411,475,889,29,31,58,675,722,1397,10,19,25,0,4,7,7,9,18,0,3,3,3,0,3,0,4,0,0,0,0,729,795,1522,45,50,96,26,26,54,1210,1346,2563,241,258,495,3948,4299,8251
UCL214010,1348,1478,2825,368,405,771,28,27,54,776,847,1619,13,21,39,0,5,4,9,7,17,3,4,9,4,0,6,4,3,5,0,0,0,834,916,1752,28,37,66,13,12,21,1248,1366,2614,156,161,318,2751,3011,5759
UCL214011,2047,2088,4132,474,527,1004,23,28,57,1046,1180,2231,27,27,58,14,10,26,12,9,21,4,3,13,6,4,16,8,9,8,0,0,0,1141,1279,2417,50,69,120,35,24,57,1698,1902,3602,236,268,507,3985,4252,8240
UCL214012,1614,1752,3373,439,479,919,29,28,57,345,348,693,28,19,47,3,0,4,11,7,17,3,3,7,9,5,12,0,0,0,0,0,0,424,418,842,34,36,71,13,18,30,912,955,1865,217,242,463,2742,2954,5696
UCL214013,1222,1397,2618,324,352,673,31,28,55,513,563,1075,9,17,21,7,11,15,3,3,3,0,3,3,4,0,7,0,6,8,0,0,0,561,630,1190,87,65,156,17,6,15,981,1052,2032,111,133,245,2317,2580,4896
UCL214014,1618,1680,3298,371,433,807,65,55,115,517,527,1042,20,25,47,3,6,10,5,5,17,5,9,14,6,9,14,8,8,16,0,0,0,633,640,1274,26,43,72,22,21,39,1055,1136,2188,377,378,756,3047,3192,6245
UCL214015,1360,1501,2863,409,490,902,14,21,31,470,561,1031,15,17,26,0,3,7,4,10,14,10,11,21,8,6,14,3,0,4,0,0,0,527,625,1150,30,42,67,13,3,20,980,1159,2142,162,154,319,2501,2818,5319
UCL214016,2112,2214,4323,411,524,932,17,29,49,625,731,1357,20,23,46,14,15,27,9,4,16,4,5,8,4,3,10,0,3,0,0,0,0,691,815,1508,28,44,71,25,11,39,1161,1394,2553,275,288,558,3539,3899,7434
UCL214017,1139,1320,2462,235,256,494,13,13,28,706,818,1521,12,17,31,4,8,17,3,7,11,5,11,16,12,7,12,9,6,11,0,0,0,762,884,1647,47,40,79,7,4,8,1052,1180,2231,194,202,398,2387,2702,5086
UCL214018,1960,2035,3991,336,365,699,45,38,83,1415,1586,3001,31,30,60,3,0,3,13,19,22,12,15,28,6,13,20,4,0,0,0,0,0,1523,1698,3220,47,52,104,8,13,24,1921,2122,4046,364,381,745,4240,4542,8781
UCL214019,1558,1676,3234,334,380,711,37,26,61,410,442,850,29,34,64,7,10,21,3,6,6,4,3,8,13,7,21,3,0,8,0,0,0,512,522,1033,114,60,173,27,13,45,981,986,1961,295,260,563,2838,2924,5762
UCL214020,1523,1572,3098,396,391,794,11,17,24,268,295,563,11,20,34,18,28,47,10,9,23,3,5,5,0,0,0,0,0,0,0,0,0,333,371,703,100,94,192,17,10,25,852,867,1712,273,268,537,2643,2705,5352
UCL214021,1523,1553,3083,196,228,418,10,14,26,590,703,1291,15,10,27,0,0,0,3,5,0,0,0,3,4,10,9,4,0,4,0,0,0,624,737,1362,17,28,40,17,16,31,852,1001,1850,106,133,243,2489,2692,5178
UCL214022,2089,2310,4397,717,773,1493,23,28,54,610,663,1270,19,17,30,9,10,15,12,17,34,6,11,16,0,0,3,6,8,11,0,0,0,680,746,1428,28,46,76,33,18,46,1460,1588,3052,283,350,630,3831,4248,8080
UCL215001,361,375,736,33,45,82,3,4,4,201,206,405,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,201,219,419,9,8,16,5,5,4,250,270,520,53,52,98,665,691,1358
UCL215002,674,723,1397,154,186,343,13,15,25,169,166,338,9,9,18,4,4,10,5,4,11,3,3,7,0,3,6,0,0,0,0,0,4,201,207,409,18,26,41,8,3,8,388,422,805,77,79,160,1131,1222,2358
UCL215003,738,776,1514,126,125,250,9,9,20,443,489,938,7,14,16,4,5,5,0,8,12,0,0,3,5,7,8,7,0,8,0,0,0,479,526,1000,26,23,49,3,0,9,628,683,1319,107,93,203,1476,1559,3033
UCL215004,344,356,701,105,120,218,8,7,19,126,108,234,5,8,16,0,0,3,9,0,8,0,0,0,0,0,3,0,0,3,0,0,0,151,133,285,20,24,46,0,5,4,274,279,553,94,84,178,716,716,1432
UCL215005,313,302,613,56,52,107,8,3,7,101,105,210,3,3,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,227,7,4,10,5,0,0,175,170,349,55,53,109,545,527,1076
UCL215006,614,655,1265,128,136,263,12,12,18,343,391,740,5,0,6,0,0,0,0,0,4,0,3,3,3,3,3,0,0,0,0,0,0,357,419,775,14,12,24,7,7,14,503,573,1080,48,56,106,1160,1293,2451
UCL215007,670,750,1419,85,100,178,7,5,9,283,284,568,15,10,25,0,0,0,10,0,11,0,0,3,0,0,0,0,0,0,0,0,0,312,305,614,14,13,28,0,0,4,411,414,824,81,71,147,1156,1239,2390
UCL215008,522,532,1051,52,49,100,57,56,112,188,188,378,21,20,37,10,7,18,0,0,0,9,3,9,5,4,11,13,12,24,0,0,0,289,287,581,6,7,13,10,13,18,354,361,713,24,24,44,895,912,1806
UCL215009,275,250,530,42,41,81,29,24,48,70,59,127,0,0,4,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,87,192,0,0,4,0,0,0,144,128,272,49,46,91,466,425,892
UCL215010,759,694,1446,24,25,50,0,3,3,261,241,505,0,5,9,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,271,251,521,6,5,14,0,0,0,298,283,581,60,64,121,1115,1036,2154
UCL215011,290,299,588,49,50,93,11,3,8,113,141,256,5,5,16,3,4,9,3,5,9,0,3,6,0,0,0,0,0,0,0,0,0,137,162,301,0,5,3,3,7,9,191,220,412,57,52,112,539,569,1111
UCL215012,770,913,1685,225,268,491,67,80,150,257,281,536,7,6,14,10,5,12,5,3,3,3,3,11,3,3,10,7,10,23,0,0,0,356,398,750,16,27,38,9,6,18,609,696,1302,81,85,174,1464,1692,3161
UCL215013,623,593,1219,125,140,260,30,30,64,870,850,1721,21,16,32,0,0,0,11,3,13,9,8,16,3,3,11,0,0,0,0,0,0,940,916,1854,75,81,153,17,14,29,1158,1148,2300,84,75,162,1866,1818,3678
UCL215014,388,379,773,28,24,57,0,0,0,125,124,249,0,3,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,125,133,259,0,0,3,4,4,4,162,165,325,19,17,40,570,561,1135
UCL215015,587,608,1193,142,152,296,39,53,97,201,202,400,12,22,32,6,12,20,9,9,16,0,0,5,7,11,18,3,0,4,0,0,0,286,312,595,41,28,73,0,9,13,472,499,973,109,133,239,1168,1233,2402
UCL215016,1051,1069,2119,233,259,493,11,13,25,421,404,823,21,20,40,12,16,28,4,3,10,3,0,6,3,3,10,0,0,0,0,0,0,479,460,937,15,18,26,13,11,22,737,744,1478,112,118,224,1895,1927,3824
UCL215017,646,655,1297,101,112,207,0,3,7,380,387,764,4,6,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,387,398,780,0,10,10,3,3,12,489,517,1013,84,101,187,1223,1269,2494
UCL215018,825,902,1723,147,160,308,7,8,13,195,218,414,10,7,21,8,5,13,8,6,17,3,4,11,0,0,6,0,0,0,0,0,0,236,256,491,21,15,35,5,7,17,406,437,846,101,89,185,1328,1427,2755
UCL215019,529,520,1047,103,111,211,3,9,10,259,269,532,11,10,19,0,0,0,0,4,7,5,9,11,0,3,3,0,0,0,0,0,0,286,307,589,15,26,33,5,6,3,401,443,842,120,151,273,1051,1113,2166
UCL215020,356,413,771,93,106,196,5,5,10,62,66,134,5,8,12,10,19,29,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,86,104,189,13,19,28,0,0,5,201,223,423,40,52,94,598,685,1286
UCL215021,367,390,753,45,40,80,18,29,49,63,73,134,8,9,18,0,5,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,96,118,214,0,0,3,4,0,3,145,162,304,48,47,98,555,602,1158
